drugbank_id	name	type	groups	categories
DB11454	Prostalene	small molecule	vet_approved	Autacoids|Biological Factors|Eicosanoids|Fatty Acids|Fatty Acids, Unsaturated|Inflammation Mediators|Lipids|Prostaglandins|Prostaglandins F, Synthetic|Prostaglandins, Synthetic
DB11455	Robenacoxib	small molecule	experimental|vet_approved	Acids, Carbocyclic|Agents causing hyperkalemia|Agents that produce hypertension|Amines|Aniline Compounds|Anti-Inflammatory Agents|Anti-Inflammatory Agents, Non-Steroidal|Nephrotoxic agents|Selective Cyclooxygenase 2 Inhibitors (NSAIDs)
DB11457	Rotenone	small molecule	vet_approved	Agrochemicals|Benzopyrans|Chromones|Enzyme Inhibitors|Flavonoids|Insecticides|Isoflavones|Pesticides|Pyrans|Toxic Actions|Uncoupling Agents
DB11458	Roxarsone	small molecule	vet_approved	Anti-Bacterial Agents|Anti-Infective Agents|Antiparasitic Agents|Antiprotozoals|Arsenicals|Coccidiostats|Organometallic Compounds
DB11460	Squalene	small molecule	vet_approved	Alkenes|Hydrocarbons, Acyclic|Polyenes|Terpenes|Triterpenes
DB11461	Sulfachlorpyridazine	small molecule	vet_approved	Amides|Amines|Aniline Compounds|Anti-Infective Agents|Anti-Infective Agents, Urinary|Renal Agents|Sulfanilamides|Sulfonamides|Sulfones|Sulfur Compounds
DB11466	Tepoxalin	small molecule	vet_approved	Agents causing hyperkalemia|Agents that produce hypertension|Analgesics|Analgesics, Non-Narcotic|Anti-Inflammatory Agents|Anti-Inflammatory Agents, Non-Steroidal|Central Nervous System Agents|Immunologic Factors|Immunosuppressive Agents|Nephrotoxic agents|Peripheral Nervous System Agents|Sensory System Agents
DB11468	Tiamulin	small molecule	vet_approved	Anti-Bacterial Agents|Anti-Infective Agents|Terpenes
DB11471	Tilmicosin	small molecule	investigational|vet_approved	Anti-Bacterial Agents|Anti-Infective Agents|Cytochrome P-450 CYP3A Inhibitors|Cytochrome P-450 CYP3A4 Inhibitors|Cytochrome P-450 Enzyme Inhibitors|Lactones|Macrolides|Polyketides
DB11473	Metrifonate	small molecule	vet_approved	Agrochemicals|Anthelmintics|Anti-Infective Agents|Antiparasitic Agents|Antiparasitic Products, Insecticides and Repellents|Antitrematodals|Cholinergic Agents|Cholinesterase Inhibitors|Enzyme Inhibitors|Insecticides|Neurotransmitter Agents|Organophosphonates|Organophosphorous Compounds|Organophosphorus Compounds|Pesticides|Toxic Actions
DB11475	Tylosin	small molecule	vet_approved	Anti-Bacterial Agents|Anti-Infective Agents|Cytochrome P-450 CYP3A Inhibitors|Cytochrome P-450 CYP3A4 Inhibitors|Cytochrome P-450 Enzyme Inhibitors|Lactones|Macrolides|Polyketides
DB11477	Xylazine	small molecule	vet_approved	Adrenergic Agents|Adrenergic Agonists|Adrenergic alpha-2 Receptor Agonists|Adrenergic alpha-Agonists|Agents producing tachycardia|Agents that produce hypertension|Analgesics|Central Nervous System Agents|Central Nervous System Depressants|Hypnotics and Sedatives|Muscle Relaxants|Muscle Relaxants, Centrally Acting Agents|Neuromuscular Agents|Neurotransmitter Agents|Peripheral Nervous System Agents|Sensory System Agents|Sulfur Compounds|Thiazines
DB11479	Zilpaterol	small molecule	vet_approved	Organosilicon Compounds|Receptors, Adrenergic, beta
DB11481	Atipamezole	small molecule	investigational|vet_approved	Adrenergic Agents|Adrenergic alpha-2 Receptor Antagonists|Adrenergic alpha-Antagonists|Adrenergic Antagonists|Agents that produce hypertension|Neurotransmitter Agents
DB11482	Balsam of Peru	small molecule	nutraceutical|vet_approved	Biological Products|Biomedical and Dental Materials|Biopolymers|Cell-mediated Immunity|Complex Mixtures|Increased Histamine Release|Macromolecular Substances|Plant Exudates|Polymers|Resins, Plant|Standardized Chemical Allergen
DB11487	Dexamethasone isonicotinate	small molecule	vet_approved	Adrenal Cortex Hormones|Anti-Allergic Agents|Anti-Inflammatory Agents|Corticosteroids|Cytochrome P-450 CYP3A Inducers|Cytochrome P-450 CYP3A Inhibitors|Cytochrome P-450 CYP3A Substrates|Cytochrome P-450 CYP3A4 Inducers|Cytochrome P-450 CYP3A4 Inhibitors|Cytochrome P-450 CYP3A4 Substrates|Cytochrome P-450 Enzyme Inducers|Cytochrome P-450 Enzyme Inhibitors|Dexamethasone|Glucocorticoids|Hormones|Hormones, Hormone Substitutes, and Hormone Antagonists|Hyperglycemia-Associated Agents|Immunosuppressive Agents|Pregnadienes|Pregnadienetriols|Pregnanes|Steroids|Steroids, Fluorinated
DB11490	Nalorphine	small molecule	experimental|vet_approved	Alkaloids|Antidotes|Central Nervous System Agents|Morphinans|Opiate Alkaloids|Opioid Antagonists|Peripheral Nervous System Agents|Phenanthrenes|Semi-synthetic Opioids|Sensory System Agents
DB11491	Sarafloxacin	small molecule	vet_approved|withdrawn	Anti-Bacterial Agents|Cytochrome P-450 CYP1A2 Inhibitors|Cytochrome P-450 Enzyme Inhibitors|Fluoroquinolones|Potential QTc-Prolonging Agents|QTc Prolonging Agents|Quinolines|Quinolones
DB11495	(S)-methoprene	small molecule	vet_approved	
DB11510	Deslorelin	small molecule	investigational|vet_approved	Adrenal Cortex Hormones|Alcohol Dehydrogenase, antagonists & inhibitors|Amino Acids, Peptides, and Proteins|Enzyme Inhibitors|Gonadotropin-releasing hormone agonist|Hormones|Hormones, Hormone Substitutes, and Hormone Antagonists|Hypothalamic Hormones|Nerve Tissue Proteins|Neuropeptides|Oligopeptides|Peptide Hormones|Peptides|Pituitary Hormone-Releasing Hormones|Proteins
DB11512	Dihydrostreptomycin	small molecule	investigational|vet_approved	Agents that produce neuromuscular block (indirect)|Aminoglycoside Antibacterials|Anti-Bacterial Agents|Anti-Infective Agents|Carbohydrates|Glycosides|Narrow Therapeutic Index Drugs|Nephrotoxic agents|Ophthalmologicals|Sensory Organs|Streptomycin
DB11518	Flunixin	small molecule	vet_approved	Agents causing hyperkalemia|Agents that produce hypertension|Analgesics|Analgesics, Non-Narcotic|Anti-Inflammatory Agents|Anti-Inflammatory Agents, Non-Steroidal|Antipyretics|Central Nervous System Agents|Nephrotoxic agents|Nicotinic Acids|Peripheral Nervous System Agents|Pyridines|Sensory System Agents|Veterinary Drugs
DB11521	Imidocarb	small molecule	vet_approved	Amides|Anilides|Anti-Infective Agents|Antiparasitic Agents|Antiprotozoals|Benzene Derivatives|Carbanilides|Phenylurea Compounds|Urea
DB11522	Isoflupredone	small molecule	vet_approved	Prednisolone|Pregnadienes|Pregnadienetriols|Pregnanes|Steroids|Steroids, Fluorinated
DB11526	Masitinib	small molecule	investigational|vet_approved	Antineoplastic Agents|Antineoplastic and Immunomodulating Agents|Protein Kinase Inhibitors|Sulfur Compounds
DB11529	Melengestrol	small molecule	vet_approved	Adrenal Cortex Hormones|Corticosteroids|Corticosteroids for Systemic Use|Cytochrome P-450 CYP3A Substrates|Cytochrome P-450 CYP3A4 Substrates|Hormones|Hormones, Hormone Substitutes, and Hormone Antagonists|Immunosuppressive Agents|Pregnadienes|Pregnanes|Steroids
DB11551	Trenbolone	small molecule	vet_approved	Anabolic Agents|Estranes|Estrenes|Hormones|Hormones, Hormone Substitutes, and Hormone Antagonists|Steroids
DB11558	Toluene	small molecule	vet_approved	Benzene Derivatives|Solvents
DB11560	Lesinurad	small molecule	approved|investigational	Acetates|Acids, Acyclic|Antigout Preparations|Cytochrome P-450 CYP2C9 Substrates|Cytochrome P450 3A Inducers|Fatty Acids|Fatty Acids, Volatile|Lipids|Musculo-Skeletal System|Preparations Increasing Uric Acid Excretion|Renal Agents|Sulfhydryl Compounds|Sulfur Compounds|Urate Transporter 1 Inhibitor|Urate Transporter 1 Inhibitors|Uricosuric Agents
DB11561	Aminacrine	small molecule	experimental	Acridine Derivatives|Acridines|Aminoacridines|Anti-Infective Agents|Anti-Infective Agents, Local|Antiseptics and Disinfectants|Coloring Agents|Dermatologicals|Fluorescent Dyes|Indicators and Reagents|Laboratory Chemicals|Luminescent Agents|Mutagens|Noxae|Toxic Actions
DB11562	Bicuculline	small molecule	experimental	Alkaloids|Benzylisoquinolines|Central Nervous System Agents|Central Nervous System Stimulants|Convulsants|GABA Agents|GABA Antagonists|GABA-A Receptor Antagonists|Isoquinolines|Neurotransmitter Agents
DB11563	Sebelipase alfa	biotech	approved|investigational	Alimentary Tract and Metabolism|Carboxylic Ester Hydrolases|Cholesterol Ester Storage Disease, drug therapy|Enzymes|Enzymes and Coenzymes|Esterases|Hydrolases|Hydrolytic Lysosomal Cholesteryl Ester-specific Enzyme|Hydrolytic Lysosomal Triacylglycerol-specific Enzyme|Wolman Disease, drug therapy
DB11567	Insulin peglispro	biotech	investigational	Alcohols|Amino Acids, Peptides, and Proteins|Biomedical and Dental Materials|Blood Glucose Lowering Agents|Ethylene Glycols|Glycols|Hormones|Hormones, Hormone Substitutes, and Hormone Antagonists|Insulin|Macromolecular Substances|Pancreatic Hormones|Pegylated agents|Peptide Hormones|Peptides|Polymers
DB11568	Insulin tregopil	biotech	investigational	
DB11569	Ixekizumab	biotech	approved|investigational	Amino Acids, Peptides, and Proteins|Antibodies|Antibodies, Monoclonal|Blood Proteins|Globulins|Immunoglobulins|Immunoproteins|Interleukin-17A Antagonist|Interleukin-17A Antagonists|Misc. Skin and Mucous Membrane Agents|Proteins|Serum Globulins
DB11570	Padimate O	small molecule	approved	Acids, Carbocyclic|Aminobenzoates|Benzene Derivatives|Benzoates|Cosmetics|Dermatologicals|Household Products|Protective Agents|Radiation-Protective Agents|Sunscreen Agents|Sunscreening Agents
DB11571	Human Thrombin	biotech	approved	Blood Coagulation Factors|Increased Coagulation Factor Activity
DB11572	Thrombin Alfa	biotech	approved	Blood Coagulation Factors|Hemostatics|Increased Coagulation Factor Activity
DB11573	Aluminum chlorohydrate	small molecule	approved	Astringents and Deodorants|Dermatologicals|Drugs Affecting Bone Structure and Mineralization|Drugs for Treatment of Bone Diseases|Medicated Dressings|Medicated Dressings With Antiinfectives|Musculo-Skeletal System
DB11574	Elbasvir	small molecule	approved	Breast Cancer Resistance Protein Inhibitors|Cytochrome P-450 CYP3A Inhibitors|Cytochrome P-450 CYP3A Substrates|Cytochrome P-450 CYP3A4 Inhibitors|Cytochrome P-450 CYP3A4 Substrates|Cytochrome P-450 CYP3A5 Inhibitors|Cytochrome P-450 CYP3A5 Substrates|Cytochrome P-450 CYP3A7 Inhibitors|Cytochrome P-450 CYP3A7 Substrates|Cytochrome P-450 Enzyme Inhibitors|Hepatitis C Virus NS5A Inhibitor|P-glycoprotein/ABCB1 Substrates
DB11575	Grazoprevir	small molecule	approved	Breast Cancer Resistance Protein Inhibitors|Cytochrome P-450 CYP3A Substrates|Cytochrome P-450 CYP3A4 Substrates|Cytochrome P450 3A Inhibitors|HCV NS3/4A Protease Inhibitors|NS3/4A Protease Inhibitors|OATP1B1/SLCO1B1 Substrates|OATP1B3 substrates|P-glycoprotein/ABCB1 Substrates
DB11577	Indigotindisulfonic Acid	small molecule	approved	Coloring Agents|Diagnostic Agents|Indoles|Tests for Renal Function and Ureteral Injuries
DB11578	Hard fat	small molecule	approved	Pharmaceutical Vehicles|Suppositories
DB11579	Light Mineral Oil	small molecule	approved	Basic Ointments and Protectants
DB11580	Ravulizumab	biotech	investigational	
DB11581	Venetoclax	small molecule	approved|investigational	Amides|Antineoplastic Agents|BCL-2 Inhibitor|BCRP/ABCG2 Inhibitors|BCRP/ABCG2 Substrates|Cytochrome P-450 CYP3A Inhibitors|Cytochrome P-450 CYP3A Substrates|Cytochrome P-450 CYP3A4 Inhibitors|Cytochrome P-450 CYP3A4 Inhibitors (moderate)|Cytochrome P-450 CYP3A4 Substrates|Cytochrome P-450 Enzyme Inhibitors|Increased Cellular Death|OATP1B1/SLCO1B1 Inhibitors|P-glycoprotein/ABCB1 Inhibitors|P-glycoprotein/ABCB1 Substrates|Sulfones|Sulfur Compounds
DB11582	Thiocolchicoside	small molecule	experimental	Alkaloids|Central Nervous System Depressants|Muscle Relaxants|Muscle Relaxants, Centrally Acting Agents|Musculo-Skeletal System
DB11583	Cetalkonium	small molecule	approved	Alcohols|Amines|Ammonium Compounds|Anti-Infective Agents|Anti-Infective Agents, Local|Lipids|Nitrogen Compounds|Onium Compounds|Surface-Active Agents
DB11584	Pipradrol	small molecule	approved	Nervous System|Psychoanaleptics|Psychostimulants, Agents Used for Adhd and Nootropics
DB11585	Drometrizole trisiloxane	small molecule	approved	Biomedical and Dental Materials|Macromolecular Substances|Organosilicon Compounds|Polymers|Silicon Compounds
DB11586	Asunaprevir	small molecule	approved|investigational|withdrawn	Amides|Antiinfectives for Systemic Use|Antiviral Agents|Antivirals for Systemic Use|Cytochrome P-450 CYP2A6 Substrates|Cytochrome P-450 CYP2B6 Substrates|Cytochrome P-450 CYP2C9 Substrates|Cytochrome P-450 CYP2D6 Inhibitors|Cytochrome P-450 CYP2D6 Inhibitors (moderate)|Cytochrome P-450 CYP2D6 Substrates|Cytochrome P-450 CYP3A Inducers|Cytochrome P-450 CYP3A Inhibitors|Cytochrome P-450 CYP3A Substrates|Cytochrome P-450 CYP3A4 Inducers|Cytochrome P-450 CYP3A4 Inducers (weak)|Cytochrome P-450 CYP3A4 Inhibitors|Cytochrome P-450 CYP3A4 Substrates|Cytochrome P-450 CYP3A5 Substrates|Cytochrome P-450 Enzyme Inducers|Cytochrome P-450 Enzyme Inhibitors|Direct Acting Antivirals|HCV Protease Inhibitors|HIV Protease Inhibitors|OATP1B1/SLCO1B1 Inhibitors|OATP1B1/SLCO1B1 Substrates|OATP1B3 inhibitors|P-glycoprotein/ABCB1 Substrates|Protease Inhibitors|Sulfones|Sulfur Compounds
DB11587	Etafedrine	small molecule	approved	Adrenergic Agonists|Adrenergic beta-2 Receptor Agonists|Adrenergic beta-Agonists|Agents producing tachycardia|Agents that produce hypertension|Alcohols|Amines|Amino Alcohols|Ethylamines|Phenethylamines|Propanolamines|Propanols
DB11588	Carbon monoxide	small molecule	approved|investigational	Anions|Carbon Compounds, Inorganic|Electrolytes|Gases|Gasotransmitters|Ions|Neurotransmitter Agents|Noxae|Oxides|Oxygen Compounds|Toxic Actions
DB11589	Neon	small molecule	approved|investigational	Elements|Gases|Noble Gases
DB11590	Thimerosal	small molecule	approved	Alkylmercury Compounds|Antiseptics and Disinfectants|Cell-mediated Immunity|Dermatologicals|Ethylmercury Compounds|Increased Histamine Release|Mercurial Products|Organomercury Compounds|Organometallic Compounds|Pharmaceutic Aids|Pharmaceutical Preparations|Preservatives, Pharmaceutical|Standardized Chemical Allergen
DB11591	Bilastine	small molecule	approved|investigational	Antihistamines for Systemic Use|Histamine Antagonists|Histamine H1 Antagonists|Histamine H1 Antagonists, Non-Sedating|Potential QTc-Prolonging Agents|QTc Prolonging Agents
DB11592	Nitrocefin	small molecule	experimental	Amides|Aza Compounds|Azabicyclo Compounds|beta-Lactams|Indicators and Reagents|Laboratory Chemicals|Lactams|Sulfur Compounds|Thiazines
DB11593	Isatoic anhydride	small molecule	experimental	Anti-Bacterial Agents|Anti-Infective Agents|beta-Lactamase Inhibitors|Enzyme Inhibitors
DB11594	Domiphen	small molecule	approved|experimental	Alimentary Tract and Metabolism|Amines|Ammonium Compounds|Antiinfectives and Antiseptics for Local Oral Treatment|Miscellaneous Anti-infectives|Miscellaneous Local Anti-infectives|Nitrogen Compounds|Onium Compounds|Stomatological Preparations
DB11595	Atezolizumab	biotech	approved|investigational	Amino Acids, Peptides, and Proteins|Antibodies|Antibodies, Monoclonal|Antibodies, Monoclonal, Humanized|Antineoplastic Agents|Blood Proteins|Globulins|Immunoglobulins|Immunoproteins|Programmed Death Receptor-1 Blocking Antibody|Programmed Death Receptor-1-directed Antibody Interactions|Proteins|Serum Globulins
DB11596	Levoleucovorin	small molecule	approved|investigational	Antidotes|Biological Factors|Coenzymes|Detoxifying Agents for Antineoplastic Treatment|Diet, Food, and Nutrition|Enzymes and Coenzymes|Folic Acid|Folic Acid Analogues|Folic Acid and Derivatives|Food|Food and Beverages|Growth Substances|Leucovorin|Micronutrients|Physiological Phenomena|Pigments, Biological|Protective Agents|Pteridines|Pterins|Tetrahydrofolates|Vitamin B Complex|Vitamins
DB11597	Human Rho(D) immune globulin	biotech	approved|investigational	Endogenous Antigen Neutralization|Human Immunoglobulin G|Passively Acquired Immunity|Serum
DB11598	Antithrombin III human	biotech	approved	Alpha-Globulins|Amino Acids, Peptides, and Proteins|Anticoagulants|Antithrombin Proteins|Antithrombins|Biological Factors|Blood and Blood Forming Organs|Blood Coagulation Factor Inhibitors|Blood Proteins|Carbohydrates|Enzyme Inhibitors|Globulins|Glycosaminoglycans|Hematologic Agents|Oligosaccharides|Peptides|Polysaccharides|Proteins|Serine Proteinase Inhibitors|Serpins|Serum Globulins
DB11599	Starch, corn	small molecule	approved|nutraceutical	Biomedical and Dental Materials|Biopolymers|Carbohydrates|Glucans|Macromolecular Substances|Polymers|Polysaccharides
DB11600	Beeswax	biotech	approved	Bees|Lipids
DB11601	Tuberculin Purified Protein Derivative	biotech	approved	Antigens|Antigens, Bacterial|Antihistamine Drugs|Biological Factors|Cell-mediated Immunity|Indicators and Reagents|Laboratory Chemicals|Skin Test Antigen|Tuberculosis|Tuberculosis Skin Test
DB11602	Hydroxyethyl cellulose	small molecule	approved	Biomedical and Dental Materials|Biopolymers|Carbohydrates|Glucans|Macromolecular Substances|Ophthalmic Solutions|Polymers|Polysaccharides|Saliva, Artificial
DB11603	Human rabies virus immune globulin	biotech	approved	Rabies Vaccines|Serum|Vaccines
DB11604	Tetanus Immune Globulin	biotech	approved	Antiinfectives for Systemic Use|Immune Sera and Immunoglobulins|Immunoglobulins|Serum|Serum Globulins|Specific Immunoglobulins
DB11605	Myrrh	small molecule	approved	
DB11606	Susoctocog alfa	biotech	approved|investigational	Blood and Blood Forming Organs|Blood Coagulation Factors|Hemostatics
DB11607	Efmoroctocog alfa	biotech	approved|investigational	Hemostatics
DB11608	Eftrenonacog alfa	biotech	approved|investigational	Hemostatics
